date_CSH2169;CSH2169 BZ Equity;date_AMARAUR;AMARAUR BZ Equity;date_HPRFIC;HPRFIC BZ Equity;date_JULBGEN;JULBGEN BZ Equity;date_LEGCAPF;LEGCAPF BZ Equity;date_KPZETAF;KPZETAF BZ Equity;date_LSSTLS;LSSTLS BZ Equity;date_APXEQHF;APXEQHF BZ Equity;date_LSPLFIA;LSPLFIA BZ Equity;date_KADFIML;KADFIML BZ Equity;date_DIDOLFI;DIDOLFI BZ Equity;date_QUAADCP;QUAADCP BZ Equity;date_NWCSHST;NWCSHST BZ Equity;date_BEMFIRD;BEMFIRD BZ Equity
;;;;28/01/2021;24,574313;;;;;28/01/2021;4,218842;28/01/2021;216,18989;28/01/2021;2,846094;27/05/2021;1,447259;28/01/2021;4,375033;28/01/2021;3,399763;;;28/01/2021;135,51305;28/01/2021;3,110196
;;;;29/01/2021;24,538279;;;;;29/01/2021;4,145063;29/01/2021;215,674506;29/01/2021;2,843326;28/05/2021;1,451354;29/01/2021;4,375679;29/01/2021;3,399473;;;29/01/2021;135,523157;29/01/2021;3,110423
;;;;01/02/2021;24,586129;;;;;01/02/2021;4,202837;01/02/2021;215,59736;01/02/2021;2,850732;31/05/2021;1,450237;01/02/2021;4,38688;01/02/2021;3,419063;;;01/02/2021;135,534599;01/02/2021;3,110635
;;;;02/02/2021;24,625653;;;;;02/02/2021;4,245796;02/02/2021;216,672424;02/02/2021;2,85586;01/06/2021;1,452335;02/02/2021;4,37795;02/02/2021;3,406849;;;02/02/2021;135,53892;02/02/2021;3,110775
;;;;03/02/2021;24,650647;;;;;03/02/2021;4,267505;03/02/2021;216,740467;03/02/2021;2,862657;02/06/2021;1,450902;03/02/2021;4,376155;03/02/2021;3,40404;;;03/02/2021;135,548867;03/02/2021;3,111
;;;;04/02/2021;24,662414;;;;;04/02/2021;4,251988;04/02/2021;217,171361;04/02/2021;2,866725;04/06/2021;1,462467;04/02/2021;4,383395;04/02/2021;3,4154;;;04/02/2021;135,555601;04/02/2021;3,111155
;;;;05/02/2021;24,701668;;;;;05/02/2021;4,289158;05/02/2021;217,740576;05/02/2021;2,882812;07/06/2021;1,46319;05/02/2021;4,380771;05/02/2021;3,40873;;;05/02/2021;135,56087;05/02/2021;3,111337
;;;;08/02/2021;24,682068;;;;;08/02/2021;4,302287;08/02/2021;218,229431;08/02/2021;2,88921;08/06/2021;1,46284;08/02/2021;4,381704;08/02/2021;3,412351;;;08/02/2021;135,567069;08/02/2021;3,111528
;;;;09/02/2021;24,694697;;;;;09/02/2021;4,306485;09/02/2021;218,264474;09/02/2021;2,88511;09/06/2021;1,462448;09/02/2021;4,373028;09/02/2021;3,398052;;;09/02/2021;135,572518;09/02/2021;3,111722
;;;;10/02/2021;24,602879;;;;;10/02/2021;4,281769;10/02/2021;218,033376;10/02/2021;2,87153;10/06/2021;1,464641;10/02/2021;4,367674;10/02/2021;3,39161;;;10/02/2021;135,575419;10/02/2021;3,111859
;;;;11/02/2021;24,628691;;;;;11/02/2021;4,303447;11/02/2021;218,198077;11/02/2021;2,88732;11/06/2021;1,465213;11/02/2021;4,362968;11/02/2021;3,386698;;;11/02/2021;135,579916;11/02/2021;3,111999
;;;;12/02/2021;24,677557;;;;;12/02/2021;4,311112;12/02/2021;218,207231;12/02/2021;2,885293;14/06/2021;1,461136;12/02/2021;4,366423;12/02/2021;3,389003;;;12/02/2021;135,585065;12/02/2021;3,112164
;;;;17/02/2021;24,685917;;;;;17/02/2021;4,339208;17/02/2021;218,603384;17/02/2021;2,87689;15/06/2021;1,459359;17/02/2021;4,373054;17/02/2021;3,392619;;;17/02/2021;135,589775;17/02/2021;3,11232
;;;;18/02/2021;24,661262;;;;;18/02/2021;4,320076;18/02/2021;218,740922;18/02/2021;2,8708;16/06/2021;1,448997;18/02/2021;4,375473;18/02/2021;3,397792;;;18/02/2021;135,594521;18/02/2021;3,112493
;;;;19/02/2021;24,641556;;;;;19/02/2021;4,319365;19/02/2021;218,652918;19/02/2021;2,883529;17/06/2021;1,448657;19/02/2021;4,382535;19/02/2021;3,406715;;;19/02/2021;135,597336;19/02/2021;3,112653
;;;;22/02/2021;24,520972;;;;;22/02/2021;4,240312;22/02/2021;217,40216;22/02/2021;2,865825;18/06/2021;1,443133;22/02/2021;4,385134;22/02/2021;3,406235;;;22/02/2021;135,599241;22/02/2021;3,112798
;;;;23/02/2021;24,52123;;;;;23/02/2021;4,292025;23/02/2021;216,850769;23/02/2021;2,851315;21/06/2021;1,443922;23/02/2021;4,367464;23/02/2021;3,380817;;;23/02/2021;135,601019;23/02/2021;3,112975
;;;;24/02/2021;24,575616;;;;;24/02/2021;4,336787;24/02/2021;217,898608;24/02/2021;2,850396;22/06/2021;1,443909;24/02/2021;4,376567;24/02/2021;3,395609;;;24/02/2021;135,598826;24/02/2021;3,113046
;;;;25/02/2021;24,438898;;;;;25/02/2021;4,211707;25/02/2021;217,258712;25/02/2021;2,833138;23/06/2021;1,441308;25/02/2021;4,401878;25/02/2021;3,430467;;;25/02/2021;135,596789;25/02/2021;3,113191
;;;;26/02/2021;24,427806;;;;;26/02/2021;4,125612;26/02/2021;217,162827;26/02/2021;2,828756;24/06/2021;1,439934;26/02/2021;4,419027;26/02/2021;3,456926;;;26/02/2021;135,598064;26/02/2021;3,113369
;;;;01/03/2021;24,61979;;;;;01/03/2021;4,159823;01/03/2021;217,622461;01/03/2021;2,850846;25/06/2021;1,438426;01/03/2021;4,428541;01/03/2021;3,468839;;;01/03/2021;135,60065;01/03/2021;3,113612
;;;;02/03/2021;24,614411;;;;;02/03/2021;4,170294;02/03/2021;217,689642;02/03/2021;2,835967;28/06/2021;1,438414;02/03/2021;4,433623;02/03/2021;3,470385;;;02/03/2021;135,610543;02/03/2021;3,113909
;;;;03/03/2021;24,598327;;;;;03/03/2021;4,142956;03/03/2021;216,94339;03/03/2021;2,816114;29/06/2021;1,44156;03/03/2021;4,439509;03/03/2021;3,466519;;;03/03/2021;135,624097;03/03/2021;3,114205
;;;;04/03/2021;24,396558;;;;;04/03/2021;4,142452;04/03/2021;216,155538;04/03/2021;2,787231;30/06/2021;1,436521;04/03/2021;4,392073;04/03/2021;3,411116;;;04/03/2021;135,63883;04/03/2021;3,11452
;;;;05/03/2021;24,46634;;;;;05/03/2021;4,174883;05/03/2021;216,268288;05/03/2021;2,78556;01/07/2021;1,434734;05/03/2021;4,388349;05/03/2021;3,40609;;;05/03/2021;135,649115;05/03/2021;3,114743
;;;;08/03/2021;24,393526;;;;;08/03/2021;4,119528;08/03/2021;215,387946;08/03/2021;2,752586;02/07/2021;1,43609;08/03/2021;4,399288;08/03/2021;3,420847;;;08/03/2021;135,658852;08/03/2021;3,114985
;;;;09/03/2021;24,578641;;;;;09/03/2021;4,153992;09/03/2021;215,239606;09/03/2021;2,74728;05/07/2021;1,436315;09/03/2021;4,398275;09/03/2021;3,417642;;;09/03/2021;135,664837;09/03/2021;3,115211
;;;;10/03/2021;24,727157;;;;;10/03/2021;4,154824;10/03/2021;214,668605;10/03/2021;2,724062;06/07/2021;1,436095;10/03/2021;4,397649;10/03/2021;3,417185;;;10/03/2021;135,673188;10/03/2021;3,115388
;;;;11/03/2021;24,881539;;;;;11/03/2021;4,244942;11/03/2021;214,968593;11/03/2021;2,743838;07/07/2021;1,432824;11/03/2021;4,396957;11/03/2021;3,415793;;;11/03/2021;135,678564;11/03/2021;3,115606
;;;;12/03/2021;24,832673;;;;;12/03/2021;4,245935;12/03/2021;214,553716;12/03/2021;2,731338;08/07/2021;1,414812;12/03/2021;4,40334;12/03/2021;3,423349;;;12/03/2021;135,680066;12/03/2021;3,115765
;;;;15/03/2021;24,817618;;;;;15/03/2021;4,237477;15/03/2021;214,555219;15/03/2021;2,728865;09/07/2021;1,423235;15/03/2021;4,411117;15/03/2021;3,433365;;;15/03/2021;135,681508;15/03/2021;3,115951
;;;;16/03/2021;24,788089;;;;;16/03/2021;4,23557;16/03/2021;214,604697;16/03/2021;2,734959;12/07/2021;1,418605;16/03/2021;4,41192;16/03/2021;3,434919;;;16/03/2021;135,685217;16/03/2021;3,116115
;;;;17/03/2021;24,809076;;;;;17/03/2021;4,279951;17/03/2021;215,234061;17/03/2021;2,737367;13/07/2021;1,415854;17/03/2021;4,418296;17/03/2021;3,446224;;;17/03/2021;135,686574;17/03/2021;3,116259
;;;;18/03/2021;24,655575;;;;;18/03/2021;4,226657;18/03/2021;214,894132;18/03/2021;2,70721;14/07/2021;1,423745;18/03/2021;4,410811;18/03/2021;3,43574;;;18/03/2021;135,690258;18/03/2021;3,116497
;;;;19/03/2021;24,640498;;;;;19/03/2021;4,251485;19/03/2021;216,138274;19/03/2021;2,710003;15/07/2021;1,434003;19/03/2021;4,414684;19/03/2021;3,440189;;;19/03/2021;135,701913;19/03/2021;3,116711
;;;;22/03/2021;24,705387;;;;;22/03/2021;4,227491;22/03/2021;216,221865;22/03/2021;2,703748;16/07/2021;1,436719;22/03/2021;4,413723;22/03/2021;3,435375;;;22/03/2021;135,723665;22/03/2021;3,117145
;;;;23/03/2021;24,737969;;;;;23/03/2021;4,160101;23/03/2021;216,305845;23/03/2021;2,707214;19/07/2021;1,438401;23/03/2021;4,42365;23/03/2021;3,443402;;;23/03/2021;135,74819;23/03/2021;3,11753
;;;;24/03/2021;24,778528;;;;;24/03/2021;4,132099;24/03/2021;216,302737;24/03/2021;2,700118;20/07/2021;1,443554;24/03/2021;4,426823;24/03/2021;3,44214;;;24/03/2021;135,762768;24/03/2021;3,117871
;;;;25/03/2021;24,784619;;;;;25/03/2021;4,155386;25/03/2021;216,826896;25/03/2021;2,708982;21/07/2021;1,448505;25/03/2021;4,418602;25/03/2021;3,432569;;;25/03/2021;135,773381;25/03/2021;3,118175
;;;;26/03/2021;24,742913;;;;;26/03/2021;4,183232;26/03/2021;216,804657;26/03/2021;2,702516;22/07/2021;1,444108;26/03/2021;4,428194;26/03/2021;3,449076;;;26/03/2021;135,782106;26/03/2021;3,118435
;;;;29/03/2021;24,718942;;;;;29/03/2021;4,188965;29/03/2021;216,962785;29/03/2021;2,688045;23/07/2021;1,447557;29/03/2021;4,432684;29/03/2021;3,456674;;;29/03/2021;135,793837;29/03/2021;3,11875
;;;;30/03/2021;24,653109;;;;;30/03/2021;4,198686;30/03/2021;217,23286;30/03/2021;2,691572;26/07/2021;1,419615;30/03/2021;4,420205;30/03/2021;3,439315;;;30/03/2021;135,797897;30/03/2021;3,119024
;;;;31/03/2021;24,667796;;;;;31/03/2021;4,2277;31/03/2021;218,959223;31/03/2021;2,69656;27/07/2021;1,399777;31/03/2021;4,418544;31/03/2021;3,436557;;;31/03/2021;135,807409;31/03/2021;3,119285
;;;;01/04/2021;24,756017;;;;;01/04/2021;4,225402;01/04/2021;219,388939;01/04/2021;2,705083;28/07/2021;1,389245;01/04/2021;4,43091;01/04/2021;3,456475;;;01/04/2021;135,819124;01/04/2021;3,11966
;;;;05/04/2021;24,742971;;;;;05/04/2021;4,225871;05/04/2021;220,193187;05/04/2021;2,702589;29/07/2021;1,389812;05/04/2021;4,417591;05/04/2021;3,433873;;;05/04/2021;135,82506;05/04/2021;3,119949
;;;;06/04/2021;24,729199;;;;;06/04/2021;4,254479;06/04/2021;220,614748;06/04/2021;2,715205;30/07/2021;1,390117;06/04/2021;4,424838;06/04/2021;3,447155;;;06/04/2021;135,834416;07/04/2021;3,120439
;;;;07/04/2021;24,738038;;;;;07/04/2021;4,255994;07/04/2021;221,213306;07/04/2021;2,717222;02/08/2021;1,38179;07/04/2021;4,431846;07/04/2021;3,458056;;;07/04/2021;135,836337;08/04/2021;3,120636
;;;;08/04/2021;24,714483;;;;;08/04/2021;4,264802;08/04/2021;221,625033;08/04/2021;2,718591;03/08/2021;1,367028;08/04/2021;4,427917;08/04/2021;3,454276;;;08/04/2021;135,835695;09/04/2021;3,120868
;;;;09/04/2021;24,714065;;;;;09/04/2021;4,241268;09/04/2021;222,380502;09/04/2021;2,727619;04/08/2021;1,33794;09/04/2021;4,437826;09/04/2021;3,470797;;;09/04/2021;135,842418;12/04/2021;3,121126
;;;;12/04/2021;24,700393;;;;;12/04/2021;4,240807;12/04/2021;222,467398;12/04/2021;2,727405;05/08/2021;1,379333;12/04/2021;4,447463;12/04/2021;3,487839;;;12/04/2021;135,84878;13/04/2021;3,121267
;;;;13/04/2021;24,7867;;;;;13/04/2021;4,266114;13/04/2021;222,258535;13/04/2021;2,728185;06/08/2021;1,382341;13/04/2021;4,445873;13/04/2021;3,485274;;;13/04/2021;135,844464;14/04/2021;3,121434
;;;;14/04/2021;24,752798;;;;;14/04/2021;4,289032;14/04/2021;222,123266;14/04/2021;2,72341;09/08/2021;1,384565;14/04/2021;4,437535;14/04/2021;3,471963;;;14/04/2021;135,844544;15/04/2021;3,121586
;;;;15/04/2021;24,792872;;;;;15/04/2021;4,306923;15/04/2021;222,883156;15/04/2021;2,73165;10/08/2021;1,392328;15/04/2021;4,445858;15/04/2021;3,486478;;;15/04/2021;135,845526;16/04/2021;3,121818
;;;;16/04/2021;24,749384;;;;;16/04/2021;4,31625;16/04/2021;223,049822;16/04/2021;2,730014;11/08/2021;1,394596;16/04/2021;4,442525;16/04/2021;3,481101;;;16/04/2021;135,852646;19/04/2021;3,121979
;;;;19/04/2021;24,731902;;;;;19/04/2021;4,350851;19/04/2021;223,903651;19/04/2021;2,725416;12/08/2021;1,393677;19/04/2021;4,446082;19/04/2021;3,486678;;;19/04/2021;135,854311;20/04/2021;3,122257
;;;;20/04/2021;24,713412;;;;;20/04/2021;4,34138;20/04/2021;224,148443;20/04/2021;2,72261;13/08/2021;1,383329;20/04/2021;4,445418;20/04/2021;3,484289;;;20/04/2021;135,864325;22/04/2021;3,122497
;;;;22/04/2021;24,633161;;;;;22/04/2021;4,32416;22/04/2021;224,148157;22/04/2021;2,711639;;;22/04/2021;4,457916;22/04/2021;3,503655;;;22/04/2021;135,869733;23/04/2021;3,122733
;;;;23/04/2021;24,649304;;;;;23/04/2021;4,343742;23/04/2021;224,394041;23/04/2021;2,716668;;;23/04/2021;4,459982;23/04/2021;3,506664;;;23/04/2021;135,878802;26/04/2021;3,122867
;;;;26/04/2021;24,688655;;;;;26/04/2021;4,364524;26/04/2021;224,939376;26/04/2021;2,723732;;;26/04/2021;4,459245;26/04/2021;3,505824;;;26/04/2021;135,877686;27/04/2021;3,123111
;;;;27/04/2021;24,638527;;;;;27/04/2021;4,339541;27/04/2021;224,925038;27/04/2021;2,729968;;;27/04/2021;4,461389;27/04/2021;3,509245;;;27/04/2021;135,886008;28/04/2021;3,123321
;;;;28/04/2021;24,723909;;;;;28/04/2021;4,367284;28/04/2021;224,586009;28/04/2021;2,724779;;;28/04/2021;4,461065;28/04/2021;3,509758;;;28/04/2021;135,890648;29/04/2021;3,123552
;;;;29/04/2021;24,662868;;;;;29/04/2021;4,359694;29/04/2021;225,277199;29/04/2021;2,732774;;;29/04/2021;4,470725;29/04/2021;3,523106;;;29/04/2021;135,896655;30/04/2021;3,123799
;;;;30/04/2021;24,590352;;;;;30/04/2021;4,347498;30/04/2021;225,79004;30/04/2021;2,725497;;;30/04/2021;4,471112;30/04/2021;3,520732;;;30/04/2021;135,904429;03/05/2021;3,12404
;;;;03/05/2021;24,659201;;;;;03/05/2021;4,356088;03/05/2021;224,09206;03/05/2021;2,724233;;;03/05/2021;4,45981;03/05/2021;3,503609;;;03/05/2021;135,91114;04/05/2021;3,124252
;;;;04/05/2021;24,606718;;;;;04/05/2021;4,333797;04/05/2021;225,397561;04/05/2021;2,725718;;;04/05/2021;4,456141;04/05/2021;3,497133;;;04/05/2021;135,912555;05/05/2021;3,124519
;;;;05/05/2021;24,730373;;;;;05/05/2021;4,37248;05/05/2021;226,168296;05/05/2021;2,735668;;;05/05/2021;4,459452;05/05/2021;3,504625;;;05/05/2021;135,918733;06/05/2021;3,124756
;;;;06/05/2021;24,823823;;;;;06/05/2021;4,383319;06/05/2021;225,610855;06/05/2021;2,739825;;;06/05/2021;4,468275;06/05/2021;3,517466;;;06/05/2021;135,926563;07/05/2021;3,125147
;;;;07/05/2021;24,9785;;;;;07/05/2021;4,420297;07/05/2021;226,668362;07/05/2021;2,753211;;;07/05/2021;4,473802;07/05/2021;3,526229;;;07/05/2021;135,945862;10/05/2021;3,125558
;;;;10/05/2021;24,937509;;;;;10/05/2021;4,429893;10/05/2021;225,962103;10/05/2021;2,745029;;;10/05/2021;4,469992;10/05/2021;3,519469;;;10/05/2021;135,964017;11/05/2021;3,126022
;;;;11/05/2021;24,900846;;;;;11/05/2021;4,429973;11/05/2021;225,032074;11/05/2021;2,747099;;;11/05/2021;4,47143;11/05/2021;3,523107;;;11/05/2021;135,988428;12/05/2021;3,126563
;;;;12/05/2021;24,853595;;;;;12/05/2021;4,381652;12/05/2021;223,347841;12/05/2021;2,718629;;;12/05/2021;4,470182;12/05/2021;3,520156;;;12/05/2021;136,018305;13/05/2021;3,127047
;;;;13/05/2021;24,832026;;;;;13/05/2021;4,370578;13/05/2021;223,107064;13/05/2021;2,718615;;;13/05/2021;4,453197;13/05/2021;3,491271;;;13/05/2021;136,041699;14/05/2021;3,127533
;;;;14/05/2021;24,900164;;;;;14/05/2021;4,386781;14/05/2021;223,679275;14/05/2021;2,714671;;;14/05/2021;4,451882;14/05/2021;3,490184;;;14/05/2021;136,067185;17/05/2021;3,128024
;;;;17/05/2021;24,936972;;;;;17/05/2021;4,39946;17/05/2021;223,718391;17/05/2021;2,717353;;;17/05/2021;4,456213;17/05/2021;3,49824;;;17/05/2021;136,091863;18/05/2021;3,128501
;;;;18/05/2021;24,964101;;;;;18/05/2021;4,401402;18/05/2021;222,641213;18/05/2021;2,714391;;;18/05/2021;4,46464;18/05/2021;3,511371;;;18/05/2021;136,119679;19/05/2021;3,12907
;;;;19/05/2021;24,894075;;;;;19/05/2021;4,378933;19/05/2021;222,311315;19/05/2021;2,70082;;;19/05/2021;4,454163;19/05/2021;3,492697;;;19/05/2021;136,157142;20/05/2021;3,129655
;;;;20/05/2021;24,912318;;;;;20/05/2021;4,388025;20/05/2021;222,139965;20/05/2021;2,709558;;;20/05/2021;4,449869;20/05/2021;3,48698;;;20/05/2021;136,194696;21/05/2021;3,130126
;;;;21/05/2021;24,890879;;;;;21/05/2021;4,419019;21/05/2021;222,220157;21/05/2021;2,700423;;;21/05/2021;4,447995;21/05/2021;3,482278;;;21/05/2021;136,220163;24/05/2021;3,13062
;;;;24/05/2021;25,007053;;;;;24/05/2021;4,424362;24/05/2021;222,369423;24/05/2021;2,707735;;;24/05/2021;4,453446;24/05/2021;3,490211;;;24/05/2021;136,247846;25/05/2021;3,131079
;;;;25/05/2021;24,912975;;;;;25/05/2021;4,411735;25/05/2021;221,986555;25/05/2021;2,707732;;;25/05/2021;4,442465;25/05/2021;3,471586;;;25/05/2021;136,270991;26/05/2021;3,131495
;;;;26/05/2021;24,950018;;;;;26/05/2021;4,414953;26/05/2021;221,98715;26/05/2021;2,704847;;;26/05/2021;4,439078;26/05/2021;3,464686;;;26/05/2021;136,291766;27/05/2021;3,131867
;;;;27/05/2021;25,009179;;;;;27/05/2021;4,438621;27/05/2021;222,783151;27/05/2021;2,712682;;;27/05/2021;4,448155;27/05/2021;3,480825;;;27/05/2021;136,30508;28/05/2021;3,13222
;;;;28/05/2021;25,058078;;;;;28/05/2021;4,439452;28/05/2021;224,472224;28/05/2021;2,720319;;;28/05/2021;4,456518;28/05/2021;3,494298;;;28/05/2021;136,315433;31/05/2021;3,132618
;;;;31/05/2021;25,115419;;;;;31/05/2021;4,440209;31/05/2021;224,7693;31/05/2021;2,728965;;;31/05/2021;4,46389;31/05/2021;3,504551;;;31/05/2021;136,331762;01/06/2021;3,133047
;;;;01/06/2021;25,25903;;;;;01/06/2021;4,477942;01/06/2021;224,164985;01/06/2021;2,721737;;;01/06/2021;4,47062;01/06/2021;3,516134;;;01/06/2021;136,351707;02/06/2021;3,133474
;;;;02/06/2021;25,313648;;;;;02/06/2021;4,488899;02/06/2021;224,192421;02/06/2021;2,721756;;;02/06/2021;4,488155;02/06/2021;3,544896;;;02/06/2021;136,369351;04/06/2021;3,134103
;;;;04/06/2021;25,314572;;;;;04/06/2021;4,467848;04/06/2021;224,052578;04/06/2021;2,725209;;;04/06/2021;4,492778;04/06/2021;3,550838;;;04/06/2021;136,451466;07/06/2021;3,13445
;;;;07/06/2021;25,364972;;;;;07/06/2021;4,46334;07/06/2021;223,458533;07/06/2021;2,726218;;;07/06/2021;4,477373;07/06/2021;3,525129;;;07/06/2021;136,422668;08/06/2021;3,13489
;;;;08/06/2021;25,297101;;;;;08/06/2021;4,458408;08/06/2021;224,247225;08/06/2021;2,72504;;;08/06/2021;4,468292;08/06/2021;3,509899;;;08/06/2021;136,443409;09/06/2021;3,135311
;;;;09/06/2021;25,292628;;;;;09/06/2021;4,455815;09/06/2021;224,122056;09/06/2021;2,718986;;;09/06/2021;4,469696;09/06/2021;3,511287;;;09/06/2021;136,464373;10/06/2021;3,135728
;;;;10/06/2021;25,311934;;;;;10/06/2021;4,47097;10/06/2021;224,527887;10/06/2021;2,71939;;;10/06/2021;4,472844;10/06/2021;3,516401;;;10/06/2021;136,478794;11/06/2021;3,136131
;;;;11/06/2021;25,245526;;;;;11/06/2021;4,465337;11/06/2021;223,896304;11/06/2021;2,71584;;;11/06/2021;4,472991;11/06/2021;3,515294;;;11/06/2021;136,451003;14/06/2021;3,136549
;;;;14/06/2021;25,281234;;;;;14/06/2021;4,470338;14/06/2021;223,458713;14/06/2021;2,717136;;;14/06/2021;4,460417;14/06/2021;3,494172;;;14/06/2021;136,512043;15/06/2021;3,136982
;;;;15/06/2021;25,298548;;;;;15/06/2021;4,48534;15/06/2021;224,080813;15/06/2021;2,719716;;;15/06/2021;4,458813;15/06/2021;3,49206;;;15/06/2021;136,53246;16/06/2021;3,13738
;;;;16/06/2021;25,245517;;;;;16/06/2021;4,456948;16/06/2021;224,495938;16/06/2021;2,721891;;;16/06/2021;4,448283;16/06/2021;3,4745;;;16/06/2021;136,548164;17/06/2021;3,137798
;;;;17/06/2021;25,237518;;;;;17/06/2021;4,423435;17/06/2021;224,0938;17/06/2021;2,726723;;;17/06/2021;4,452365;17/06/2021;3,48653;;;17/06/2021;136,5668;18/06/2021;3,138346
;;;;18/06/2021;25,32886;;;;;18/06/2021;4,417829;18/06/2021;225,545513;18/06/2021;2,733497;;;18/06/2021;4,466596;18/06/2021;3,507367;;;18/06/2021;136,591079;21/06/2021;3,13887
;;;;21/06/2021;25,303485;;;;;21/06/2021;4,449156;21/06/2021;226,621192;21/06/2021;2,740275;;;21/06/2021;4,464686;21/06/2021;3,504122;;;21/06/2021;136,613944;22/06/2021;3,139411
;;;;22/06/2021;25,339213;;;;;22/06/2021;4,457959;22/06/2021;227,481129;22/06/2021;2,745437;;;22/06/2021;4,470573;22/06/2021;3,513166;;;22/06/2021;136,64004;23/06/2021;3,139924
;;;;23/06/2021;25,349997;;;;;23/06/2021;4,456847;23/06/2021;228,030834;23/06/2021;2,743298;;;23/06/2021;4,474026;23/06/2021;3,517956;;;23/06/2021;136,661064;24/06/2021;3,140447
;;;;24/06/2021;25,36571;;;;;24/06/2021;4,466616;24/06/2021;228,214627;24/06/2021;2,747252;;;24/06/2021;4,470106;24/06/2021;3,510995;;;24/06/2021;136,684406;25/06/2021;3,140949
;;;;25/06/2021;25,239427;;;;;25/06/2021;4,457903;25/06/2021;229,097336;25/06/2021;2,737541;;;25/06/2021;4,465167;25/06/2021;3,503886;;;25/06/2021;136,708293;28/06/2021;3,141451
;;;;28/06/2021;25,196597;;;;;28/06/2021;4,453722;28/06/2021;229,887679;28/06/2021;2,745265;;;28/06/2021;4,463213;28/06/2021;3,499288;;;28/06/2021;136,730613;29/06/2021;3,14196
;;;;29/06/2021;25,151815;;;;;29/06/2021;4,442643;29/06/2021;231,439795;29/06/2021;2,747004;;;29/06/2021;4,460174;29/06/2021;3,493378;;;29/06/2021;136,754361;30/06/2021;3,14247
;;;;30/06/2021;25,174349;;;;;30/06/2021;4,44273;30/06/2021;233,260228;30/06/2021;2,747987;;;30/06/2021;4,466927;30/06/2021;3,503461;;;30/06/2021;136,778145;01/07/2021;3,142996
;;;;01/07/2021;25,124852;;;;;01/07/2021;4,438954;01/07/2021;232,333734;01/07/2021;2,738936;;;01/07/2021;4,476094;01/07/2021;3,517601;;;01/07/2021;136,801635;02/07/2021;3,143524
;;;;02/07/2021;25,187811;;;;;02/07/2021;4,444196;02/07/2021;232,44435;02/07/2021;2,748369;;;02/07/2021;4,478145;02/07/2021;3,519013;;;02/07/2021;136,825371;05/07/2021;3,14403
;;;;05/07/2021;25,167072;;;;;05/07/2021;4,433574;05/07/2021;231,817475;05/07/2021;2,747786;;;05/07/2021;4,49332;05/07/2021;3,539682;;;05/07/2021;136,848623;06/07/2021;3,144551
;;;;06/07/2021;25,04753;;;;;06/07/2021;4,385408;06/07/2021;230,896972;06/07/2021;2,740888;;;06/07/2021;4,499284;06/07/2021;3,547504;;;06/07/2021;136,872688;07/07/2021;3,145086
;;;;07/07/2021;25,033085;;;;;07/07/2021;4,399631;07/07/2021;231,419898;07/07/2021;2,747488;;;07/07/2021;4,495694;07/07/2021;3,54118;;;07/07/2021;136,895029;08/07/2021;3,145653
;;;;08/07/2021;24,96628;;;;;08/07/2021;4,358186;08/07/2021;230,562585;08/07/2021;2,744323;;;08/07/2021;4,495111;08/07/2021;3,538085;;;08/07/2021;136,921544;09/07/2021;3,146185
;;;;09/07/2021;24,970013;;;;;09/07/2021;4,35843;09/07/2021;230,606832;09/07/2021;2,745994;;;09/07/2021;4,495434;09/07/2021;3,538139;;;09/07/2021;136,943475;12/07/2021;3,146693
;;;;12/07/2021;25,089105;;;;;12/07/2021;4,392499;12/07/2021;230,686387;12/07/2021;2,749905;;;12/07/2021;4,49085;12/07/2021;3,530627;;;12/07/2021;136,965504;13/07/2021;3,147242
;;;;13/07/2021;25,178882;;;;;13/07/2021;4,407679;13/07/2021;230,866035;13/07/2021;2,755566;;;13/07/2021;4,488258;13/07/2021;3,524988;;;13/07/2021;136,990344;14/07/2021;3,147798
;;;;14/07/2021;25,222449;;;;;14/07/2021;4,387246;14/07/2021;231,236171;14/07/2021;2,754393;;;14/07/2021;4,482237;14/07/2021;3,514156;;;14/07/2021;137,015311;15/07/2021;3,14837
;;;;15/07/2021;25,165874;;;;;15/07/2021;4,372753;15/07/2021;230,912425;15/07/2021;2,75348;;;15/07/2021;4,485116;15/07/2021;3,517308;;;15/07/2021;137,043475;16/07/2021;3,148924
;;;;16/07/2021;25,101255;;;;;16/07/2021;4,355889;16/07/2021;229,904449;16/07/2021;2,753196;;;16/07/2021;4,478617;16/07/2021;3,506452;;;16/07/2021;137,068048;19/07/2021;3,149477
;;;;19/07/2021;24,908962;;;;;19/07/2021;4,287905;19/07/2021;230,445685;19/07/2021;2,741407;;;19/07/2021;4,479114;19/07/2021;3,506977;;;19/07/2021;137,092858;20/07/2021;3,150051
;;;;20/07/2021;24,904588;;;;;20/07/2021;4,31518;20/07/2021;231,248352;20/07/2021;2,743076;;;20/07/2021;4,481192;20/07/2021;3,509716;;;20/07/2021;137,1192;21/07/2021;3,150684
;;;;21/07/2021;24,987082;;;;;21/07/2021;4,337113;21/07/2021;231,038747;21/07/2021;2,740003;;;21/07/2021;4,478616;21/07/2021;3,503885;;;21/07/2021;137,148733;22/07/2021;3,151261
;;;;22/07/2021;25,041944;;;;;22/07/2021;4,346793;22/07/2021;232,051477;22/07/2021;2,747347;;;22/07/2021;4,482131;22/07/2021;3,510546;;;22/07/2021;137,173104;23/07/2021;3,151853
