;paiva;ibov;;;
22/07/2020;3,859709;104289,6;-9,37135609;;
23/07/2020;3,801195;102293,3;-10,74530539;;
23/07/2020;3,801195;102293,3;-10,74530539;;
23/07/2020;3,801195;102293,3;-10,74530539;;
23/07/2020;3,801195;102293,3;-10,74530539;;
24/07/2020;3,79187;102381,6;-10,96426285;;
24/07/2020;3,79187;102381,6;-10,96426285;;
24/07/2020;3,79187;102381,6;-10,96426285;;
24/07/2020;3,79187;102381,6;-10,96426285;;
27/07/2020;3,83759;104477,1;-9,890725549;;
27/07/2020;3,83759;104477,1;-9,890725549;;
27/07/2020;3,83759;104477,1;-9,890725549;;
27/07/2020;3,83759;104477,1;-9,890725549;;
28/07/2020;3,835839;104109,1;-9,931840243;;
28/07/2020;3,835839;104109,1;-9,931840243;;
28/07/2020;3,835839;104109,1;-9,931840243;;
28/07/2020;3,835839;104109,1;-9,931840243;;
29/07/2020;3,893887;105605,2;-8,568832948;;
29/07/2020;3,893887;105605,2;-8,568832948;;
29/07/2020;3,893887;105605,2;-8,568832948;;
29/07/2020;3,893887;105605,2;-8,568832948;;
30/07/2020;3,926662;105008,7;-7,79925322;;
30/07/2020;3,926662;105008,7;-7,79925322;;
30/07/2020;3,926662;105008,7;-7,79925322;;
30/07/2020;3,926662;105008,7;-7,79925322;;
31/07/2020;3,878857;102912,2;-8,921747771;;
31/07/2020;3,878857;102912,2;-8,921747771;;
31/07/2020;3,878857;102912,2;-8,921747771;;
31/07/2020;3,878857;102912,2;-8,921747771;;
03/08/2020;3,880939;102830;-8,872860968;;
03/08/2020;3,880939;102830;-8,872860968;;
03/08/2020;3,880939;102830;-8,872860968;;
03/08/2020;3,880939;102830;-8,872860968;;
04/08/2020;3,833798;101215,9;-9,979764338;;
04/08/2020;3,833798;101215,9;-9,979764338;;
04/08/2020;3,833798;101215,9;-9,979764338;;
04/08/2020;3,833798;101215,9;-9,979764338;;
05/08/2020;3,886813;102801,8;-8,734935374;;
05/08/2020;3,886813;102801,8;-8,734935374;;
05/08/2020;3,886813;102801,8;-8,734935374;;
05/08/2020;3,886813;102801,8;-8,734935374;;
06/08/2020;3,940954;104125,6;-7,463667149;;
06/08/2020;3,940954;104125,6;-7,463667149;;
06/08/2020;3,940954;104125,6;-7,463667149;;
06/08/2020;3,940954;104125,6;-7,463667149;;
07/08/2020;3,897029;102775,5;-8,49505661;;
07/08/2020;3,897029;102775,5;-8,49505661;;
07/08/2020;3,897029;102775,5;-8,49505661;;
07/08/2020;3,897029;102775,5;-8,49505661;;
10/08/2020;3,881614;103444,5;-8,857011499;;
10/08/2020;3,881614;103444,5;-8,857011499;;
10/08/2020;3,881614;103444,5;-8,857011499;;
10/08/2020;3,881614;103444,5;-8,857011499;;
11/08/2020;3,849923;102174,4;-9,601138156;;
11/08/2020;3,849923;102174,4;-9,601138156;;
11/08/2020;3,849923;102174,4;-9,601138156;;
11/08/2020;3,849923;102174,4;-9,601138156;;
12/08/2020;3,830759;102117,8;-10,05112217;;
12/08/2020;3,830759;102117,8;-10,05112217;;
12/08/2020;3,830759;102117,8;-10,05112217;;
12/08/2020;3,830759;102117,8;-10,05112217;;
13/08/2020;3,79775;100460,6;-10,82619638;;
13/08/2020;3,79775;100460,6;-10,82619638;;
13/08/2020;3,79775;100460,6;-10,82619638;;
13/08/2020;3,79775;100460,6;-10,82619638;;
14/08/2020;3,844973;101353,5;-9,717367589;;
14/08/2020;3,844973;101353,5;-9,717367589;;
14/08/2020;3,844973;101353,5;-9,717367589;;
14/08/2020;3,844973;101353,5;-9,717367589;;
17/08/2020;3,768571;99595,4;-11,51133953;;
17/08/2020;3,768571;99595,4;-11,51133953;;
17/08/2020;3,768571;99595,4;-11,51133953;;
17/08/2020;3,768571;99595,4;-11,51133953;;
18/08/2020;3,865427;102065,4;-9,237093485;;
18/08/2020;3,865427;102065,4;-9,237093485;;
18/08/2020;3,865427;102065,4;-9,237093485;;
18/08/2020;3,865427;102065,4;-9,237093485;;
19/08/2020;3,834949;100853,7;-9,95273806;;
19/08/2020;3,834949;100853,7;-9,95273806;;
19/08/2020;3,834949;100853,7;-9,95273806;;
19/08/2020;3,834949;100853,7;-9,95273806;;
20/08/2020;3,864687;101467,9;-9,254469198;;
20/08/2020;3,864687;101467,9;-9,254469198;;
20/08/2020;3,864687;101467,9;-9,254469198;;
20/08/2020;3,864687;101467,9;-9,254469198;;
21/08/2020;3,87903;101521,3;-8,917685611;;
21/08/2020;3,87903;101521,3;-8,917685611;;
21/08/2020;3,87903;101521,3;-8,917685611;;
21/08/2020;3,87903;101521,3;-8,917685611;;
24/08/2020;3,904287;102298;-8,324633736;;
24/08/2020;3,904287;102298;-8,324633736;;
24/08/2020;3,904287;102298;-8,324633736;;
24/08/2020;3,904287;102298;-8,324633736;;
25/08/2020;3,91426;102117,6;-8,09046078;;
25/08/2020;3,91426;102117,6;-8,09046078;;
25/08/2020;3,91426;102117,6;-8,09046078;;
25/08/2020;3,91426;102117,6;-8,09046078;;
26/08/2020;3,87419;100627,3;-9,031332168;;
26/08/2020;3,87419;100627,3;-9,031332168;;
26/08/2020;3,87419;100627,3;-9,031332168;;
26/08/2020;3,87419;100627,3;-9,031332168;;
27/08/2020;3,879904;100623,6;-8,897163485;;
27/08/2020;3,879904;100623,6;-8,897163485;;
27/08/2020;3,879904;100623,6;-8,897163485;;
27/08/2020;3,879904;100623,6;-8,897163485;;
28/08/2020;3,929144;102142,9;-7,740974139;;
28/08/2020;3,929144;102142,9;-7,740974139;;
28/08/2020;3,929144;102142,9;-7,740974139;;
28/08/2020;3,929144;102142,9;-7,740974139;;
31/08/2020;3,857975;99369,2;-9,412071612;;
31/08/2020;3,857975;99369,2;-9,412071612;;
31/08/2020;3,857975;99369,2;-9,412071612;;
31/08/2020;3,857975;99369,2;-9,412071612;;
01/09/2020;3,941186;102167,6;-7,458219628;;
01/09/2020;3,941186;102167,6;-7,458219628;;
01/09/2020;3,941186;102167,6;-7,458219628;;
01/09/2020;3,941186;102167,6;-7,458219628;;
02/09/2020;3,93605;101911,1;-7,57881647;;
02/09/2020;3,93605;101911,1;-7,57881647;;
02/09/2020;3,93605;101911,1;-7,57881647;;
02/09/2020;3,93605;101911,1;-7,57881647;;
03/09/2020;3,865816;100721,4;-9,227959495;;
03/09/2020;3,865816;100721,4;-9,227959495;;
03/09/2020;3,865816;100721,4;-9,227959495;;
03/09/2020;3,865816;100721,4;-9,227959495;;
04/09/2020;3,873948;101241,7;-9,037014496;;
04/09/2020;3,873948;101241,7;-9,037014496;;
04/09/2020;3,873948;101241,7;-9,037014496;;
04/09/2020;3,873948;101241,7;-9,037014496;;
07/09/2020;3,873948;101241,7;-9,037014496;;
07/09/2020;3,873948;101241,7;-9,037014496;;
07/09/2020;3,873948;101241,7;-9,037014496;;
07/09/2020;3,873948;101241,7;-9,037014496;;
08/09/2020;3,845796;100050,4;-9,698042978;;
08/09/2020;3,845796;100050,4;-9,698042978;;
08/09/2020;3,845796;100050,4;-9,698042978;;
08/09/2020;3,845796;100050,4;-9,698042978;;
09/09/2020;3,895091;101292;-8,540562194;;
09/09/2020;3,895091;101292;-8,540562194;;
09/09/2020;3,895091;101292;-8,540562194;;
09/09/2020;3,895091;101292;-8,540562194;;
10/09/2020;3,811287;98834,6;-10,50833823;;
10/09/2020;3,811287;98834,6;-10,50833823;;
10/09/2020;3,811287;98834,6;-10,50833823;;
10/09/2020;3,811287;98834,6;-10,50833823;;
11/09/2020;3,78537;98363,2;-11,11688736;;
11/09/2020;3,78537;98363,2;-11,11688736;;
11/09/2020;3,78537;98363,2;-11,11688736;;
11/09/2020;3,78537;98363,2;-11,11688736;;
14/09/2020;3,864456;100274,5;-9,259893238;;
14/09/2020;3,864456;100274,5;-9,259893238;;
14/09/2020;3,864456;100274,5;-9,259893238;;
14/09/2020;3,864456;100274,5;-9,259893238;;
15/09/2020;3,867595;100297,9;-9,186187341;;
15/09/2020;3,867595;100297,9;-9,186187341;;
15/09/2020;3,867595;100297,9;-9,186187341;;
15/09/2020;3,867595;100297,9;-9,186187341;;
16/09/2020;3,845001;99675,7;-9,716710129;;
16/09/2020;3,845001;99675,7;-9,716710129;;
16/09/2020;3,845001;99675,7;-9,716710129;;
16/09/2020;3,845001;99675,7;-9,716710129;;
17/09/2020;3,842051;100097,8;-9,785978175;;
17/09/2020;3,842051;100097,8;-9,785978175;;
17/09/2020;3,842051;100097,8;-9,785978175;;
17/09/2020;3,842051;100097,8;-9,785978175;;
18/09/2020;3,785545;98289,7;-11,11277824;;
18/09/2020;3,785545;98289,7;-11,11277824;;
18/09/2020;3,785545;98289,7;-11,11277824;;
18/09/2020;3,785545;98289,7;-11,11277824;;
21/09/2020;3,750418;96990,7;-11,93758456;;
21/09/2020;3,750418;96990,7;-11,93758456;;
21/09/2020;3,750418;96990,7;-11,93758456;;
21/09/2020;3,750418;96990,7;-11,93758456;;
22/09/2020;3,769811;97293,5;-11,48222347;;
22/09/2020;3,769811;97293,5;-11,48222347;;
22/09/2020;3,769811;97293,5;-11,48222347;;
22/09/2020;3,769811;97293,5;-11,48222347;;
23/09/2020;3,724774;95734,8;-12,53972346;;
23/09/2020;3,724774;95734,8;-12,53972346;;
23/09/2020;3,724774;95734,8;-12,53972346;;
23/09/2020;3,724774;95734,8;-12,53972346;;
24/09/2020;3,753763;97012,1;-11,85904164;;
24/09/2020;3,753763;97012,1;-11,85904164;;
24/09/2020;3,753763;97012,1;-11,85904164;;
24/09/2020;3,753763;97012,1;-11,85904164;;
25/09/2020;3,761701;96999,4;-11,6726519;;
25/09/2020;3,761701;96999,4;-11,6726519;;
25/09/2020;3,761701;96999,4;-11,6726519;;
25/09/2020;3,761701;96999,4;-11,6726519;;
28/09/2020;3,677435;94666,4;-13,65127601;;
28/09/2020;3,677435;94666,4;-13,65127601;;
28/09/2020;3,677435;94666,4;-13,65127601;;
28/09/2020;3,677435;94666,4;-13,65127601;;
29/09/2020;3,649178;93580,4;-14,31476997;;
29/09/2020;3,649178;93580,4;-14,31476997;;
29/09/2020;3,649178;93580,4;-14,31476997;;
29/09/2020;3,649178;93580,4;-14,31476997;;
30/09/2020;3,692158;94603,4;-13,30556976;;
30/09/2020;3,692158;94603,4;-13,30556976;;
30/09/2020;3,692158;94603,4;-13,30556976;;
30/09/2020;3,692158;94603,4;-13,30556976;;
01/10/2020;3,727514;95478,5;-12,47538636;;
01/10/2020;3,727514;95478,5;-12,47538636;;
01/10/2020;3,727514;95478,5;-12,47538636;;
01/10/2020;3,727514;95478,5;-12,47538636;;
02/10/2020;3,676653;94015,7;-13,66963791;;
02/10/2020;3,676653;94015,7;-13,66963791;;
02/10/2020;3,676653;94015,7;-13,66963791;;
02/10/2020;3,676653;94015,7;-13,66963791;;
05/10/2020;3,727611;96089,2;-12,47310874;;
05/10/2020;3,727611;96089,2;-12,47310874;;
05/10/2020;3,727611;96089,2;-12,47310874;;
05/10/2020;3,727611;96089,2;-12,47310874;;
06/10/2020;3,715663;95615;-12,75365606;;
06/10/2020;3,715663;95615;-12,75365606;;
06/10/2020;3,715663;95615;-12,75365606;;
06/10/2020;3,715663;95615;-12,75365606;;
07/10/2020;3,712955;95526,3;-12,81724178;;
07/10/2020;3,712955;95526,3;-12,81724178;;
07/10/2020;3,712955;95526,3;-12,81724178;;
07/10/2020;3,712955;95526,3;-12,81724178;;
08/10/2020;3,770143;97919,7;-11,47442788;;
08/10/2020;3,770143;97919,7;-11,47442788;;
08/10/2020;3,770143;97919,7;-11,47442788;;
08/10/2020;3,770143;97919,7;-11,47442788;;
09/10/2020;3,772976;97483,3;-11,40790708;;
09/10/2020;3,772976;97483,3;-11,40790708;;
09/10/2020;3,772976;97483,3;-11,40790708;;
09/10/2020;3,772976;97483,3;-11,40790708;;
12/10/2020;3,772976;97483,3;-11,40790708;;
12/10/2020;3,772976;97483,3;-11,40790708;;
12/10/2020;3,772976;97483,3;-11,40790708;;
12/10/2020;3,772976;97483,3;-11,40790708;;
13/10/2020;3,805709;98502,8;-10,63931354;;
13/10/2020;3,805709;98502,8;-10,63931354;;
13/10/2020;3,805709;98502,8;-10,63931354;;
13/10/2020;3,805709;98502,8;-10,63931354;;
14/10/2020;3,842359;99334,4;-9,778746122;;
14/10/2020;3,842359;99334,4;-9,778746122;;
14/10/2020;3,842359;99334,4;-9,778746122;;
14/10/2020;3,842359;99334,4;-9,778746122;;
15/10/2020;3,853424;99054,1;-9,518932248;;
15/10/2020;3,853424;99054,1;-9,518932248;;
15/10/2020;3,853424;99054,1;-9,518932248;;
15/10/2020;3,853424;99054,1;-9,518932248;;
16/10/2020;3,838224;98309,1;-9,875838789;;
16/10/2020;3,838224;98309,1;-9,875838789;;
16/10/2020;3,838224;98309,1;-9,875838789;;
16/10/2020;3,838224;98309,1;-9,875838789;;
19/10/2020;3,839537;98657,7;-9,845008639;;
19/10/2020;3,839537;98657,7;-9,845008639;;
19/10/2020;3,839537;98657,7;-9,845008639;;
19/10/2020;3,839537;98657,7;-9,845008639;;
20/10/2020;3,90196;100539,8;-8,37927331;;
20/10/2020;3,90196;100539,8;-8,37927331;;
20/10/2020;3,90196;100539,8;-8,37927331;;
20/10/2020;3,90196;100539,8;-8,37927331;;
21/10/2020;3,903961;100552,4;-8,332288442;;
21/10/2020;3,903961;100552,4;-8,332288442;;
21/10/2020;3,903961;100552,4;-8,332288442;;
21/10/2020;3,903961;100552,4;-8,332288442;;
22/10/2020;3,91697;101917,7;-8,026828101;;
22/10/2020;3,91697;101917,7;-8,026828101;;
22/10/2020;3,91697;101917,7;-8,026828101;;
22/10/2020;3,91697;101917,7;-8,026828101;;
23/10/2020;3,904608;101259,8;-8,317096434;;
23/10/2020;3,904608;101259,8;-8,317096434;;
23/10/2020;3,904608;101259,8;-8,317096434;;
23/10/2020;3,904608;101259,8;-8,317096434;;
26/10/2020;3,885728;101017;-8,760411927;;
26/10/2020;3,885728;101017;-8,760411927;;
26/10/2020;3,885728;101017;-8,760411927;;
26/10/2020;3,885728;101017;-8,760411927;;
27/10/2020;3,865203;99605,5;-9,24235316;;
27/10/2020;3,865203;99605,5;-9,24235316;;
27/10/2020;3,865203;99605,5;-9,24235316;;
27/10/2020;3,865203;99605,5;-9,24235316;;
28/10/2020;3,735435;95368,8;-12,28939579;;
28/10/2020;3,735435;95368,8;-12,28939579;;
28/10/2020;3,735435;95368,8;-12,28939579;;
28/10/2020;3,735435;95368,8;-12,28939579;;
29/10/2020;3,772578;96582,2;-11,41725239;;
29/10/2020;3,772578;96582,2;-11,41725239;;
29/10/2020;3,772578;96582,2;-11,41725239;;
29/10/2020;3,772578;96582,2;-11,41725239;;
30/10/2020;3,666781;93952,4;-13,90143932;;
30/10/2020;3,666781;93952,4;-13,90143932;;
30/10/2020;3,666781;93952,4;-13,90143932;;
30/10/2020;3,666781;93952,4;-13,90143932;;
02/11/2020;3,666781;93952,4;-13,90143932;;
02/11/2020;3,666781;93952,4;-13,90143932;;
02/11/2020;3,666781;93952,4;-13,90143932;;
02/11/2020;3,666781;93952,4;-13,90143932;;
03/11/2020;3,724862;95979,7;-12,53765716;;
03/11/2020;3,724862;95979,7;-12,53765716;;
03/11/2020;3,724862;95979,7;-12,53765716;;
03/11/2020;3,724862;95979,7;-12,53765716;;
04/11/2020;3,826701;97866,8;-10,14640682;;
04/11/2020;3,826701;97866,8;-10,14640682;;
04/11/2020;3,826701;97866,8;-10,14640682;;
04/11/2020;3,826701;97866,8;-10,14640682;;
05/11/2020;3,948288;100751,4;-7,291459743;;
05/11/2020;3,948288;100751,4;-7,291459743;;
05/11/2020;3,948288;100751,4;-7,291459743;;
05/11/2020;3,948288;100751,4;-7,291459743;;
06/11/2020;3,966934;100925,1;-6,853638733;;
06/11/2020;3,966934;100925,1;-6,853638733;;
06/11/2020;3,966934;100925,1;-6,853638733;;
06/11/2020;3,966934;100925,1;-6,853638733;;
09/11/2020;3,975119;103515,2;-6,661449257;;
09/11/2020;3,975119;103515,2;-6,661449257;;
09/11/2020;3,975119;103515,2;-6,661449257;;
09/11/2020;3,975119;103515,2;-6,661449257;;
10/11/2020;3,958313;105067;-7,056065791;;
10/11/2020;3,958313;105067;-7,056065791;;
10/11/2020;3,958313;105067;-7,056065791;;
10/11/2020;3,958313;105067;-7,056065791;;
11/11/2020;3,965286;104808,8;-6,892334915;;
11/11/2020;3,965286;104808,8;-6,892334915;;
11/11/2020;3,965286;104808,8;-6,892334915;;
11/11/2020;3,965286;104808,8;-6,892334915;;
12/11/2020;3,903666;102507;-8,339215247;;
12/11/2020;3,903666;102507;-8,339215247;;
12/11/2020;3,903666;102507;-8,339215247;;
12/11/2020;3,903666;102507;-8,339215247;;
13/11/2020;3,985073;104723;-6,427722434;;
13/11/2020;3,985073;104723;-6,427722434;;
13/11/2020;3,985073;104723;-6,427722434;;
13/11/2020;3,985073;104723;-6,427722434;;
16/11/2020;4,019531;106429,9;-5,618624698;;
16/11/2020;4,019531;106429,9;-5,618624698;;
16/11/2020;4,019531;106429,9;-5,618624698;;
16/11/2020;4,019531;106429,9;-5,618624698;;
17/11/2020;4,018535;107248,6;-5,642011469;;
17/11/2020;4,018535;107248,6;-5,642011469;;
17/11/2020;4,018535;107248,6;-5,642011469;;
17/11/2020;4,018535;107248,6;-5,642011469;;
18/11/2020;3,977299;106119,1;-6,610261345;;
18/11/2020;3,977299;106119,1;-6,610261345;;
18/11/2020;3,977299;106119,1;-6,610261345;;
18/11/2020;3,977299;106119,1;-6,610261345;;
19/11/2020;3,992755;106669,9;-6,247343747;;
19/11/2020;3,992755;106669,9;-6,247343747;;
19/11/2020;3,992755;106669,9;-6,247343747;;
19/11/2020;3,992755;106669,9;-6,247343747;;
20/11/2020;3,988395;106042,5;-6,34971957;;
20/11/2020;3,988395;106042,5;-6,34971957;;
20/11/2020;3,988395;106042,5;-6,34971957;;
20/11/2020;3,988395;106042,5;-6,34971957;;
23/11/2020;4,026365;107378,9;-5,458157639;;
23/11/2020;4,026365;107378,9;-5,458157639;;
23/11/2020;4,026365;107378,9;-5,458157639;;
23/11/2020;4,026365;107378,9;-5,458157639;;
24/11/2020;4,064169;109786,3;-4,570493503;;
24/11/2020;4,064169;109786,3;-4,570493503;;
24/11/2020;4,064169;109786,3;-4,570493503;;
24/11/2020;4,064169;109786,3;-4,570493503;;
25/11/2020;4,087704;110132,5;-4,017875382;;
25/11/2020;4,087704;110132,5;-4,017875382;;
25/11/2020;4,087704;110132,5;-4,017875382;;
25/11/2020;4,087704;110132,5;-4,017875382;;
26/11/2020;4,100409;110227,1;-3,719553172;;
26/11/2020;4,100409;110227,1;-3,719553172;;
26/11/2020;4,100409;110227,1;-3,719553172;;
26/11/2020;4,100409;110227,1;-3,719553172;;
27/11/2020;4,121404;110575,5;-3,226576012;;
27/11/2020;4,121404;110575,5;-3,226576012;;
27/11/2020;4,121404;110575,5;-3,226576012;;
27/11/2020;4,121404;110575,5;-3,226576012;;
30/11/2020;4,070472;108893,3;-4,422494692;;
30/11/2020;4,070472;108893,3;-4,422494692;;
30/11/2020;4,070472;108893,3;-4,422494692;;
30/11/2020;4,070472;108893,3;-4,422494692;;
01/12/2020;4,08345;111399,9;-4,117762252;;
01/12/2020;4,08345;111399,9;-4,117762252;;
01/12/2020;4,08345;111399,9;-4,117762252;;
01/12/2020;4,08345;111399,9;-4,117762252;;
02/12/2020;4,098143;111878,5;-3,772760423;;
02/12/2020;4,098143;111878,5;-3,772760423;;
02/12/2020;4,098143;111878,5;-3,772760423;;
02/12/2020;4,098143;111878,5;-3,772760423;;
03/12/2020;4,099295;112291,6;-3,745710664;;
03/12/2020;4,099295;112291,6;-3,745710664;;
03/12/2020;4,099295;112291,6;-3,745710664;;
03/12/2020;4,099295;112291,6;-3,745710664;;
04/12/2020;4,1449;113750,2;-2,674873639;;
04/12/2020;4,1449;113750,2;-2,674873639;;
04/12/2020;4,1449;113750,2;-2,674873639;;
04/12/2020;4,1449;113750,2;-2,674873639;;
07/12/2020;4,111267;113589,8;-3,464599802;;
07/12/2020;4,111267;113589,8;-3,464599802;;
07/12/2020;4,111267;113589,8;-3,464599802;;
07/12/2020;4,111267;113589,8;-3,464599802;;
08/12/2020;4,135625;113793,1;-2,892657071;;
08/12/2020;4,135625;113793,1;-2,892657071;;
08/12/2020;4,135625;113793,1;-2,892657071;;
08/12/2020;4,135625;113793,1;-2,892657071;;
09/12/2020;4,094662;113001,2;-3,854496717;;
09/12/2020;4,094662;113001,2;-3,854496717;;
09/12/2020;4,094662;113001,2;-3,854496717;;
09/12/2020;4,094662;113001,2;-3,854496717;;
10/12/2020;4,120173;115128,6;-3,255480746;;
10/12/2020;4,120173;115128,6;-3,255480746;;
10/12/2020;4,120173;115128,6;-3,255480746;;
10/12/2020;4,120173;115128,6;-3,255480746;;
11/12/2020;4,134451;115128;-2,920223405;;
11/12/2020;4,134451;115128;-2,920223405;;
11/12/2020;4,134451;115128;-2,920223405;;
11/12/2020;4,134451;115128;-2,920223405;;
14/12/2020;4,13951;114611,1;-2,801434576;;
14/12/2020;4,13951;114611,1;-2,801434576;;
14/12/2020;4,13951;114611,1;-2,801434576;;
14/12/2020;4,13951;114611,1;-2,801434576;;
15/12/2020;4,198291;116148,6;-1,421215934;;
15/12/2020;4,198291;116148,6;-1,421215934;;
15/12/2020;4,198291;116148,6;-1,421215934;;
15/12/2020;4,198291;116148,6;-1,421215934;;
16/12/2020;4,251716;117857,4;-0,166759885;;
16/12/2020;4,251716;117857,4;-0,166759885;;
16/12/2020;4,251716;117857,4;-0,166759885;;
16/12/2020;4,251716;117857,4;-0,166759885;;
17/12/2020;4,265498;118400,6;0;;
17/12/2020;4,265498;118400,6;0;;
17/12/2020;4,265498;118400,6;0;;
17/12/2020;4,265498;118400,6;0;;
18/12/2020;4,252087;118023,7;-0,31440643;;
18/12/2020;4,252087;118023,7;-0,31440643;;
18/12/2020;4,252087;118023,7;-0,31440643;;
18/12/2020;4,252087;118023,7;-0,31440643;;
21/12/2020;4,252405;115822,6;-0,306951263;;
21/12/2020;4,252405;115822,6;-0,306951263;;
21/12/2020;4,252405;115822,6;-0,306951263;;
21/12/2020;4,252405;115822,6;-0,306951263;;
22/12/2020;4,208769;116636,2;-1,329950219;;
22/12/2020;4,208769;116636,2;-1,329950219;;
22/12/2020;4,208769;116636,2;-1,329950219;;
22/12/2020;4,208769;116636,2;-1,329950219;;
23/12/2020;4,237982;117806,9;-0,645082942;;
23/12/2020;4,237982;117806,9;-0,645082942;;
23/12/2020;4,237982;117806,9;-0,645082942;;
23/12/2020;4,237982;117806,9;-0,645082942;;
24/12/2020;4,239714;117806,9;-0,60447807;;
24/12/2020;4,239714;117806,9;-0,60447807;;
24/12/2020;4,239714;117806,9;-0,60447807;;
24/12/2020;4,239714;117806,9;-0,60447807;;
25/12/2020;4,239714;117806,9;-0,60447807;;
25/12/2020;4,239714;117806,9;-0,60447807;;
25/12/2020;4,239714;117806,9;-0,60447807;;
25/12/2020;4,239714;117806,9;-0,60447807;;
28/12/2020;4,277583;119123,7;0;;
28/12/2020;4,277583;119123,7;0;;
28/12/2020;4,277583;119123,7;0;;
28/12/2020;4,277583;119123,7;0;;
29/12/2020;4,288463;119409,2;0;;
29/12/2020;4,288463;119409,2;0;;
29/12/2020;4,288463;119409,2;0;;
29/12/2020;4,288463;119409,2;0;;
30/12/2020;4,286502;119017,2;-0,045727339;;
30/12/2020;4,286502;119017,2;-0,045727339;;
30/12/2020;4,286502;119017,2;-0,045727339;;
30/12/2020;4,286502;119017,2;-0,045727339;;
31/12/2020;4,282475;119017,2;-0,139630446;;
31/12/2020;4,282475;119017,2;-0,139630446;;
31/12/2020;4,282475;119017,2;-0,139630446;;
31/12/2020;4,282475;119017,2;-0,139630446;;
01/01/2021;4,282475;119017,2;-0,139630446;;
01/01/2021;4,282475;119017,2;-0,139630446;;
01/01/2021;4,282475;119017,2;-0,139630446;;
01/01/2021;4,282475;119017,2;-0,139630446;;
04/01/2021;4,262238;118854,7;-0,611524455;;
04/01/2021;4,262238;118854,7;-0,611524455;;
04/01/2021;4,262238;118854,7;-0,611524455;;
04/01/2021;4,262238;118854,7;-0,611524455;;
05/01/2021;4,255626;119376,2;-0,765705569;;
05/01/2021;4,255626;119376,2;-0,765705569;;
05/01/2021;4,255626;119376,2;-0,765705569;;
05/01/2021;4,255626;119376,2;-0,765705569;;
06/01/2021;4,147098;119100,1;-3,296402464;;
06/01/2021;4,147098;119100,1;-3,296402464;;
06/01/2021;4,147098;119100,1;-3,296402464;;
06/01/2021;4,147098;119100,1;-3,296402464;;
07/01/2021;4,209782;122385,9;-1,834713276;;
07/01/2021;4,209782;122385,9;-1,834713276;;
07/01/2021;4,209782;122385,9;-1,834713276;;
07/01/2021;4,209782;122385,9;-1,834713276;;
08/01/2021;4,384166;125076,6;0;;
08/01/2021;4,384166;125076,6;0;;
08/01/2021;4,384166;125076,6;0;;
08/01/2021;4,384166;125076,6;0;;
11/01/2021;4,358823;123255,1;-0,578057491;;
11/01/2021;4,358823;123255,1;-0,578057491;;
11/01/2021;4,358823;123255,1;-0,578057491;;
11/01/2021;4,358823;123255,1;-0,578057491;;
12/01/2021;4,411309;123998;0;;
12/01/2021;4,411309;123998;0;;
12/01/2021;4,411309;123998;0;;
12/01/2021;4,411309;123998;0;;
13/01/2021;4,380784;121933,1;-0,691971476;;
13/01/2021;4,380784;121933,1;-0,691971476;;
13/01/2021;4,380784;121933,1;-0,691971476;;
13/01/2021;4,380784;121933,1;-0,691971476;;
14/01/2021;4,421908;123480,5;0;;
14/01/2021;4,421908;123480,5;0;;
14/01/2021;4,421908;123480,5;0;;
14/01/2021;4,421908;123480,5;0;;
15/01/2021;4,366472;120348,8;-1,253666969;;
15/01/2021;4,366472;120348,8;-1,253666969;;
15/01/2021;4,366472;120348,8;-1,253666969;;
15/01/2021;4,366472;120348,8;-1,253666969;;
18/01/2021;4,400016;121241,6;-0,495080404;;
18/01/2021;4,400016;121241,6;-0,495080404;;
18/01/2021;4,400016;121241,6;-0,495080404;;
18/01/2021;4,400016;121241,6;-0,495080404;;
19/01/2021;4,405504;120636,4;-0,370971083;;
19/01/2021;4,405504;120636,4;-0,370971083;;
19/01/2021;4,405504;120636,4;-0,370971083;;
19/01/2021;4,405504;120636,4;-0,370971083;;
20/01/2021;4,395525;119646,4;-0,596642897;;
20/01/2021;4,395525;119646,4;-0,596642897;;
20/01/2021;4,395525;119646,4;-0,596642897;;
20/01/2021;4,395525;119646,4;-0,596642897;;
21/01/2021;4,350008;118329;-1,625994933;;
21/01/2021;4,350008;118329;-1,625994933;;
21/01/2021;4,350008;118329;-1,625994933;;
21/01/2021;4,350008;118329;-1,625994933;;
22/01/2021;4,320871;117380,5;-2,284918637;;
22/01/2021;4,320871;117380,5;-2,284918637;;
22/01/2021;4,320871;117380,5;-2,284918637;;
22/01/2021;4,320871;117380,5;-2,284918637;;
25/01/2021;4,309457;117380,5;-2,543042506;;
25/01/2021;4,309457;117380,5;-2,543042506;;
25/01/2021;4,309457;117380,5;-2,543042506;;
25/01/2021;4,309457;117380,5;-2,543042506;;
26/01/2021;4,298772;116464,1;-2,784680278;;
26/01/2021;4,298772;116464,1;-2,784680278;;
26/01/2021;4,298772;116464,1;-2,784680278;;
26/01/2021;4,298772;116464,1;-2,784680278;;
27/01/2021;4,242774;115882,3;-4,051056693;;
27/01/2021;4,242774;115882,3;-4,051056693;;
27/01/2021;4,242774;115882,3;-4,051056693;;
27/01/2021;4,242774;115882,3;-4,051056693;;
28/01/2021;4,355999;118883,3;-1,490510431;;
28/01/2021;4,355999;118883,3;-1,490510431;;
28/01/2021;4,355999;118883,3;-1,490510431;;
28/01/2021;4,355999;118883,3;-1,490510431;;
29/01/2021;4,244793;115067,6;-4,00539767;;
